LFPidx,channelN,session,sessionName,channelNames,cortexFlag,site,sitelabel,laminarFlag,depth,monkeyFlag,monkeyName,baseline_200_pBurst,target_200_pBurst,stopping_baseline_canceled,stopping_baseline_noncanc,stopping_baseline_nostop,stopping_ssd_canceled,stopping_ssd_noncanc,stopping_ssd_nostop,stopping_canceledBurstTime,stopping_noncanceledBurstTime,stopping_nostopBurstTime,stopping_canceledBurstOnset,stopping_noncanceledBurstOnset,stopping_nostopBurstOnset,stopping_canceledBurstOffset,stopping_noncanceledBurstOffset,stopping_nostopBurstOffset,stopping_canceledBurstDuration,stopping_noncanceledBurstDuration,stopping_nostopBurstDuration,stopping_canceledBurstVolume,stopping_noncanceledBurstVolume,stopping_nostopBurstVolume,stopping_canceledBurstFreq,stopping_noncanceledBurstFreq,stopping_nostopBurstFreq,error_noncanceled_pBurst,error_nostop_pBurst,error_noncanceledBurstTime,error_nostopBurstTime,error_noncanceledBurstOnset,error_nostopBurstOnset,error_noncanceledBurstOffset,error_nostopBurstOffset,error_noncanceledBurstDuration,error_nostopBurstDuration,error_noncanceledBurstVolume,error_nostopBurstVolume,error_noncanceledBurstFreq,error_nostopBurstFreq
116,20,6,eulsef20120909c-01,AD36,1,4,np1,0,NaN,0,Euler,0.0741901776384535,0.175548589341693,0.0446428571428571,0.0193548387096774,0.0302325581395349,0.0803571428571429,0.0580645161290323,0.0511627906976744,50.4242424242424,51.9230769230769,57.8888888888889,-161.484848484848,-161.384615384615,-151.555555555556,135.575757575758,192.846153846154,140.296296296296,297.060606060606,354.230769230769,291.851851851852,131139288519.382,135665343619.895,139345050668.079,18.6363636363636,20,19.962962962963,0.374193548387097,0.195348837209302,504.701298701299,469.156862745098,-151.857142857143,-123,297.805194805195,155.882352941176,449.662337662338,278.882352941176,463059369220.347,148959774024.939,23.9480519480519,25.5686274509804
117,21,6,eulsef20120909c-01,AD37,1,4,np1,0,NaN,0,Euler,0.0846394984326019,0.19644723092999,0.0535714285714286,0.0451612903225806,0.0395348837209302,0.0848214285714286,0.0645161290322581,0.0558139534883721,51.1071428571429,69.1,50.6,-156.857142857143,-160.1,-170.366666666667,124.428571428571,158.3,159.933333333333,281.285714285714,318.4,330.3,116217699120.846,131632119987.359,148480849304.9,18.9642857142857,19.4,19.8666666666667,0.32258064516129,0.165116279069767,500.585714285714,470.481481481481,-132.628571428571,-121.901234567901,342.9,131.888888888889,475.528571428571,253.79012345679,439311074035.281,136146987345.638,24.1285714285714,25.2469135802469
118,22,6,eulsef20120909c-01,AD38,1,4,np1,0,NaN,0,Euler,0.0679205851619645,0.149425287356322,0.0401785714285714,0.0258064516129032,0.0209302325581395,0.0580357142857143,0.0774193548387097,0.0372093023255814,44.85,58.6666666666667,55.4,-200.55,-169.333333333333,-134.2,149.9,185.25,128.95,350.45,354.583333333333,263.15,163599232395.101,152092719255.228,135537129691.154,17.9,18.4166666666667,20.95,0.341935483870968,0.165116279069767,506.328358208955,469.024096385542,-128.507462686567,-137.132530120482,311.388059701493,145.361445783133,439.89552238806,282.493975903614,400203266782.428,149475887762.658,23.910447761194,24.8192771084337
119,23,6,eulsef20120909c-01,AD39,1,4,np1,0,NaN,0,Euler,0.0731452455590387,0.169278996865204,0.0491071428571429,0.00645161290322581,0.0162790697674419,0.0758928571428571,0.0774193548387097,0.0441860465116279,51.2592592592593,57.0714285714286,54.304347826087,-208.333333333333,-164.357142857143,-132.608695652174,148.37037037037,156.785714285714,200.434782608696,356.703703703704,321.142857142857,333.04347826087,160970514305.276,155849000159.052,150924243126.163,18.1851851851852,18.8571428571429,19.5652173913043,0.341935483870968,0.155813953488372,504.31884057971,467.481012658228,-141.391304347826,-135.037974683544,306.927536231884,143.620253164557,448.31884057971,278.658227848101,347629125230.157,148399862041.848,23.0869565217391,24.6329113924051
120,24,6,eulsef20120909c-01,AD40,1,4,np1,0,NaN,0,Euler,0.0637408568443051,0.152560083594566,0.0535714285714286,0,0.013953488372093,0.0758928571428571,0.0451612903225806,0.027906976744186,45.0454545454545,57.7142857142857,50.1875,-183.863636363636,-165,-141.875,146.909090909091,175.714285714286,163.1875,330.772727272727,340.714285714286,305.0625,143932910413.842,165055544233.725,158970836747.644,18.0454545454545,17.1428571428571,21.125,0.309677419354839,0.155813953488372,507.833333333333,476.962025316456,-139.066666666667,-133.506329113924,300.75,154.316455696203,439.816666666667,287.822784810127,312298361699.445,149719649332.924,23.4666666666667,23.8987341772152
121,5,7,xensef20120326b-01,AD21,1,4,np1,0,NaN,1,Xena,0.0338123415046492,0.0769230769230769,0.0193050193050193,0.0136054421768707,0.0201207243460765,0.0347490347490347,0.0204081632653061,0.0241448692152917,50.0909090909091,63.6666666666667,45.0833333333333,-266.454545454545,-121,-267.583333333333,359.909090909091,227,300,626.363636363636,348,567.583333333333,286925956873.09,140023866902.446,281455737042.932,15.8181818181818,16.6666666666667,16.8333333333333,0.0680272108843537,0.0140845070422535,485.714285714286,517.25,-267.285714285714,-227,320.857142857143,272.5,588.142857142857,499.5,237204214287.513,228643125379.509,16.7857142857143,17
122,6,7,xensef20120326b-01,AD22,1,4,np1,0,NaN,1,Xena,0.389687235841082,0.433643279797126,0.22007722007722,0.163265306122449,0.158953722334004,0.154440154440154,0.129251700680272,0.187122736418511,59.9185185185185,60.9571428571429,62.6115384615385,-332.851851851852,-398.571428571429,-373.25,439.051851851852,459.757142857143,455.457692307692,771.903703703704,858.328571428571,828.707692307692,5721894203126.76,13654559927174.2,11063004920903.1,21.3111111111111,21.0571428571429,21.1115384615385,0.476190476190476,0.480885311871227,441.551020408163,454.077348066298,-432.115646258503,-400.731123388582,342.972789115646,412.543278084715,775.08843537415,813.274401473297,9325970618632.04,12724646059381.4,20.9863945578231,21.5101289134438
123,7,7,xensef20120326b-01,AD23,1,4,np1,0,NaN,1,Xena,0.0338123415046492,0.0726965342349958,0.0231660231660232,0.0204081632653061,0.0261569416498994,0.0424710424710425,0.0136054421768707,0.0201207243460765,62.1818181818182,75.5,52.5,-325.272727272727,-132.5,-457.6,260.636363636364,256,307.6,585.909090909091,388.5,765.2,240250306914.58,133059930779.016,268456849949.362,15.8181818181818,15,16.1,0.0612244897959184,0.0120724346076459,480.666666666667,516.857142857143,-262.111111111111,-269,196.222222222222,326.714285714286,458.333333333333,595.714285714286,157932319764.791,196079552213.971,16.7777777777778,16.4285714285714
124,8,7,xensef20120326b-01,AD24,1,4,np1,0,NaN,1,Xena,0.0355029585798817,0.0600169061707523,0.0193050193050193,0.0136054421768707,0.0241448692152917,0.0347490347490347,0.0340136054421769,0.0160965794768612,70.6666666666667,67,60.5833333333333,-251.222222222222,-141.4,-291.5,438.444444444444,240,267.833333333333,689.666666666667,381.4,559.333333333333,302753783200.864,115511148023.006,225315942585.186,15,16.2,16.0833333333333,0.0408163265306122,0.0181086519114688,472.166666666667,520.222222222222,-222.666666666667,-213,182.166666666667,316.555555555556,404.833333333333,529.555555555556,126283369259.645,172552456558.901,16,18.3333333333333
125,9,7,xensef20120326b-01,AD25,1,4,np1,0,NaN,1,Xena,0.0540997464074387,0.0946745562130177,0.0386100386100386,0.0408163265306122,0.0321931589537223,0.0579150579150579,0.0136054421768707,0.03420523138833,63.4736842105263,43.5,50.695652173913,-241.263157894737,-134.5,-285.086956521739,285,353,260.478260869565,526.263157894737,487.5,545.565217391304,227615252146.073,174093254301.71,193740928625.769,16.0526315789474,17.5,17.5217391304348,0.0680272108843537,0.0301810865191147,485.818181818182,483.733333333333,-259.454545454545,-189.733333333333,208.818181818182,282.133333333333,468.272727272727,471.866666666667,203382941709.919,178266969339.811,17,17.8
126,10,7,xensef20120326b-01,AD26,1,4,np1,0,NaN,1,Xena,0.0448013524936602,0.0904480135249366,0.0231660231660232,0.0340136054421769,0.03420523138833,0.0540540540540541,0.0204081632653061,0.0382293762575453,43.9444444444444,86.3333333333333,57.1363636363636,-257.388888888889,-112,-303.454545454545,234.055555555556,174.333333333333,225.272727272727,491.444444444444,286.333333333333,528.727272727273,242605619897.37,123417313327.548,183482276821.501,16.0555555555556,15.3333333333333,16.2272727272727,0.054421768707483,0.0221327967806841,505,440.181818181818,-276,-169,193.25,215.727272727273,469.25,384.727272727273,217268186255.803,178353756648.629,17.125,20.3636363636364
127,11,7,xensef20120326b-01,AD27,1,4,np1,0,NaN,1,Xena,0.0473372781065089,0.0972104818258664,0.0347490347490347,0.0272108843537415,0.028169014084507,0.0540540540540541,0.0476190476190476,0.0362173038229376,49.5625,48.2857142857143,49.6363636363636,-201.25,-243.571428571429,-267.5,303.25,205.428571428571,247.818181818182,504.5,449,515.318181818182,267251416352.4,173160921366.041,174325587608.962,16.375,16.8571428571429,16.3636363636364,0.0612244897959184,0.03420523138833,484.888888888889,507.941176470588,-240.666666666667,-210,191,232.235294117647,431.666666666667,442.235294117647,173717704441.328,199748677125.983,17.1111111111111,17.5294117647059
128,12,7,xensef20120326b-01,AD28,1,4,np1,0,NaN,1,Xena,0.0422654268808115,0.0870667793744717,0.0424710424710425,0.0136054421768707,0.0241448692152917,0.0386100386100386,0.0272108843537415,0.0261569416498994,39.7142857142857,62.75,58.3076923076923,-242.214285714286,-117.5,-196.461538461538,323,168.75,278.692307692308,565.214285714286,286.25,475.153846153846,309011653765.229,101120294736.558,187157833338.57,16.3571428571429,15,16.6153846153846,0.0612244897959184,0.0221327967806841,448.888888888889,507.583333333333,-237.222222222222,-204.666666666667,267.333333333333,163.416666666667,504.555555555556,368.083333333333,200689183403.194,148902483477.487,18.3333333333333,17.5833333333333
129,13,7,xensef20120326b-01,AD29,1,4,np1,0,NaN,1,Xena,0.0633981403212172,0.120033812341505,0.0579150579150579,0.0272108843537415,0.0402414486921529,0.0810810810810811,0.054421768707483,0.062374245472837,53.5238095238095,61.625,63.8,-264.619047619048,-238.125,-331.485714285714,353.761904761905,181.5,333.285714285714,618.380952380952,419.625,664.771428571429,392846174852.085,152969738746.44,304479552902.241,16.0952380952381,15.125,15.8857142857143,0.115646258503401,0.0442655935613682,504.15,490.954545454545,-222.3,-213,192.05,256.272727272727,414.35,469.272727272727,200108797382.826,200310168683.946,16.8,17.6363636363636
130,14,7,xensef20120326b-01,AD30,1,4,np1,0,NaN,1,Xena,0.103972950126796,0.179205409974641,0.0733590733590734,0.0408163265306122,0.0563380281690141,0.0965250965250965,0.0952380952380952,0.0804828973843058,54.3333333333333,60.2222222222222,51.5555555555556,-291.407407407407,-202.222222222222,-277.740740740741,252.444444444444,251.444444444444,250.277777777778,543.851851851852,453.666666666667,528.018518518518,212027668723.147,167044007384.427,217996564574.117,16.7777777777778,17.5,16.8148148148148,0.163265306122449,0.0905432595573441,453.037037037037,470.54,-194.925925925926,-176.92,164.592592592593,180.7,359.518518518519,357.62,163802867270.859,153395801979.952,18.2592592592593,19.82
131,15,7,xensef20120326b-01,AD31,1,4,np1,0,NaN,1,Xena,0.228233305156382,0.293322062552832,0.127413127413127,0.115646258503401,0.120724346076459,0.146718146718147,0.149659863945578,0.140845070422535,59.2291666666667,59.0714285714286,69.8351648351648,-271.895833333333,-148.071428571429,-194.032967032967,222.479166666667,213,219.857142857143,494.375,361.071428571429,413.89010989011,197538008435.608,160193419847.873,168440039463.766,17.3958333333333,18.4285714285714,18.5164835164835,0.285714285714286,0.20523138832998,467.446428571429,467.167938931298,-196.178571428571,-167.480916030534,160.517857142857,204.267175572519,356.696428571429,371.748091603053,164514914089.742,155818819750.223,20.3035714285714,20.4656488549618
132,16,7,xensef20120326b-01,AD32,1,4,np1,0,NaN,1,Xena,0.398140321217244,0.423499577345731,0.200772200772201,0.17687074829932,0.199195171026157,0.216216216216216,0.163265306122449,0.175050301810865,55.9879518072289,59.1590909090909,65.4074074074074,-231.44578313253,-208.386363636364,-201.162962962963,193.734939759036,211.545454545455,191.222222222222,425.180722891566,419.931818181818,392.385185185185,197926519207.503,196266152889.627,173723526331.818,18.7831325301205,18.9318181818182,19.2888888888889,0.380952380952381,0.346076458752515,455.886075949367,457.931914893617,-181.455696202532,-157.902127659574,211.126582278481,183.497872340426,392.582278481013,341.4,189316034673.336,160656741677.698,21.1392405063291,21.4212765957447
133,17,7,xensef20120326b-01,AD33,1,4,np1,0,NaN,1,Xena,0.253592561284869,0.215553677092139,0.150579150579151,0.122448979591837,0.122736418511066,0.0888030888030888,0.108843537414966,0.108651911468813,59.9655172413793,66.6086956521739,60.5802469135802,-167.206896551724,-162,-173.62962962963,158.172413793103,172.086956521739,175.074074074074,325.379310344828,334.086956521739,348.703703703704,132372060580.204,122718002824.306,159014021817.144,19.8275862068966,19.4347826086957,20.3950617283951,0.231292517006803,0.156941649899396,440.309523809524,455.967032967033,-189.880952380952,-195.021978021978,153.857142857143,176.186813186813,343.738095238095,371.208791208791,185694084738.444,164589821487.963,20.6666666666667,21.1538461538462
134,18,7,xensef20120326b-01,AD34,1,4,np1,0,NaN,1,Xena,0.218089602704987,0.202028740490279,0.104247104247104,0.102040816326531,0.144869215291751,0.104247104247104,0.102040816326531,0.0885311871227364,57.2820512820513,45.0588235294118,55.984375,-188.589743589744,-175.529411764706,-171.578125,216.897435897436,197.470588235294,176.578125,405.48717948718,373,348.15625,208349791600.662,147224857971.036,184160132158.765,18.7435897435897,18.1764705882353,20.046875,0.251700680272109,0.132796780684105,452.533333333333,441.197530864198,-159.511111111111,-179.234567901235,179.355555555556,171.358024691358,338.866666666667,350.592592592593,189402330305.202,159915433630.705,20.8,20.9382716049383
135,19,7,xensef20120326b-01,AD35,1,4,np1,0,NaN,1,Xena,0.208791208791209,0.234150464919696,0.1003861003861,0.0680272108843537,0.116700201207243,0.104247104247104,0.102040816326531,0.108651911468813,60.5490196078431,54.3478260869565,61.1888888888889,-210.196078431373,-214.695652173913,-187.855555555556,163.235294117647,221.478260869565,176.688888888889,373.43137254902,436.173913043478,364.544444444444,190681820803.708,180293649943.216,189799559214.757,19.6862745098039,17.9130434782609,19.9777777777778,0.285714285714286,0.138832997987928,444.620689655172,433.416666666667,-150.01724137931,-182.785714285714,166.827586206897,181.047619047619,316.844827586207,363.833333333333,180068258756.221,167245164633.58,21.0172413793103,21.5833333333333
136,20,7,xensef20120326b-01,AD36,1,4,np1,0,NaN,1,Xena,0.209636517328825,0.236686390532544,0.127413127413127,0.0748299319727891,0.110663983903421,0.104247104247104,0.0952380952380952,0.100603621730382,51.8245614035088,59.304347826087,59.1976744186046,-213.59649122807,-194.130434782609,-197.104651162791,187.578947368421,162.521739130435,186.709302325581,401.175438596491,356.652173913043,383.813953488372,194980515388.913,146133834275.7,193207764027.516,19.2456140350877,17.6521739130435,19.953488372093,0.272108843537415,0.160965794768612,438.716981132075,448.705263157895,-176.566037735849,-178.210526315789,192.792452830189,163.305263157895,369.358490566038,341.515789473684,230971591174.997,151952357122.188,21.0943396226415,21.9157894736842
137,21,7,xensef20120326b-01,AD37,1,4,np1,0,NaN,1,Xena,0.266272189349112,0.283178360101437,0.158301158301158,0.136054421768707,0.150905432595573,0.104247104247104,0.142857142857143,0.140845070422535,56.1230769230769,57.7692307692308,60.5454545454545,-191.923076923077,-229.769230769231,-209.919191919192,184.030769230769,176.884615384615,179.737373737374,375.953846153846,406.653846153846,389.656565656566,214716255975.663,170121088830.565,205744083595.121,19.6307692307692,18.5769230769231,19.8484848484848,0.333333333333333,0.21327967806841,456.516129032258,445.007299270073,-173.838709677419,-167.160583941606,209.596774193548,158.547445255474,383.435483870968,325.70802919708,215203511341.864,141663857780.335,20.8709677419355,21.9197080291971
138,22,7,xensef20120326b-01,AD38,1,4,np1,0,NaN,1,Xena,0.270498732037194,0.289940828402367,0.181467181467181,0.0748299319727891,0.169014084507042,0.127413127413127,0.122448979591837,0.142857142857143,53.9193548387097,63.4,63.3406593406593,-178.983870967742,-187.133333333333,-165.813186813187,185.935483870968,206.666666666667,157.714285714286,364.91935483871,393.8,323.527472527473,180291019463.676,150916290711.855,171392877063.779,19.4032258064516,18.6333333333333,20.6923076923077,0.306122448979592,0.21327967806841,452.507692307692,442.685483870968,-165.784615384615,-164.322580645161,177.969230769231,167.556451612903,343.753846153846,331.879032258065,207803136187.723,159685237768.173,21.5538461538462,21.8709677419355
139,23,7,xensef20120326b-01,AD39,1,4,np1,0,NaN,1,Xena,0.294167371090448,0.304311073541843,0.196911196911197,0.115646258503401,0.160965794768612,0.108108108108108,0.102040816326531,0.134808853118712,63.8363636363636,59.1555555555556,59.9181818181818,-193.472727272727,-191.666666666667,-186.454545454545,181.527272727273,194.888888888889,166.081818181818,375,386.555555555556,352.536363636364,209758419999.345,179921723798.215,192235286671.89,19.5272727272727,18.8444444444444,21.0181818181818,0.360544217687075,0.221327967806841,445.22972972973,442.481203007519,-170.175675675676,-173.210526315789,174.027027027027,161.984962406015,344.202702702703,335.195488721805,201141286076.303,149632036171.565,20.8648648648649,21.8270676691729
140,24,7,xensef20120326b-01,AD40,1,4,np1,0,NaN,1,Xena,0.276415891800507,0.29585798816568,0.162162162162162,0.0884353741496599,0.154929577464789,0.131274131274131,0.163265306122449,0.134808853118712,59.8571428571429,59.0789473684211,61.7075471698113,-183.385714285714,-194.473684210526,-179.283018867925,187.785714285714,192.789473684211,180.61320754717,371.171428571429,387.263157894737,359.896226415094,189536293773.822,174697615088.001,202575674245.798,19.9142857142857,19.4210526315789,20.3962264150943,0.292517006802721,0.223340040241449,458.301587301587,450.083333333333,-180.253968253968,-164.131944444444,195.285714285714,151.069444444444,375.539682539683,315.201388888889,226819002144.845,155825386287.036,20.3333333333333,21.7569444444444
