Channel,Session,Monkey,fixation_nostop,fixation_canceled,fixation_noncanceled,target_nostop,target_canceled,target_noncanceled,postaction_early_nostop,postaction_early_canceled,postaction_early_noncanceled,postaction_late_nostop,postaction_late_canceled,postaction_late_noncanceled,tone_nostop,tone_canceled,tone_noncanceled
17,17,Euler,0.25164113785558,0.236486486486486,0.253623188405797,0.234135667396061,0.260135135135135,0.268115942028986,0.183807439824945,0.195945945945946,0.152173913043478,0.385120350109409,0.314189189189189,0.41304347826087,0.400437636761488,0.256756756756757,0.289855072463768
18,17,Euler,0.258205689277899,0.195945945945946,0.268115942028986,0.25601750547046,0.253378378378378,0.311594202898551,0.192560175054705,0.168918918918919,0.123188405797101,0.354485776805252,0.341216216216216,0.442028985507246,0.413566739606127,0.314189189189189,0.268115942028986
19,17,Euler,0.192560175054705,0.168918918918919,0.181159420289855,0.194748358862144,0.202702702702703,0.22463768115942,0.102844638949672,0.138513513513514,0.0797101449275362,0.2472647702407,0.287162162162162,0.355072463768116,0.297592997811816,0.185810810810811,0.22463768115942
20,17,Euler,0.105032822757112,0.0912162162162162,0.108695652173913,0.153172866520788,0.138513513513514,0.188405797101449,0.0525164113785558,0.0608108108108108,0.0289855072463768,0.148796498905908,0.135135135135135,0.260869565217391,0.207877461706783,0.097972972972973,0.123188405797101
21,17,Euler,0.115973741794311,0.0945945945945946,0.115942028985507,0.159737417943107,0.141891891891892,0.210144927536232,0.0656455142231947,0.0540540540540541,0.0434782608695652,0.118161925601751,0.152027027027027,0.289855072463768,0.179431072210066,0.111486486486486,0.115942028985507
22,17,Euler,0.0984682713347921,0.0574324324324324,0.0507246376811594,0.131291028446389,0.111486486486486,0.173913043478261,0.0415754923413567,0.0371621621621622,0.0507246376811594,0.0984682713347921,0.141891891891892,0.253623188405797,0.166301969365427,0.0709459459459459,0.0869565217391304
23,17,Euler,0.0809628008752735,0.0405405405405405,0.0579710144927536,0.102844638949672,0.0945945945945946,0.115942028985507,0.0350109409190372,0.0304054054054054,0.0434782608695652,0.0722100656455142,0.101351351351351,0.231884057971014,0.12035010940919,0.0472972972972973,0.072463768115942
24,17,Euler,0.0722100656455142,0.0337837837837838,0.036231884057971,0.0919037199124726,0.0777027027027027,0.101449275362319,0.0196936542669584,0.0304054054054054,0.0434782608695652,0.0634573304157549,0.10472972972973,0.22463768115942,0.12691466083151,0.0540540540540541,0.0942028985507246
12,18,Euler,0.195744680851064,0.20253164556962,0.246575342465753,0.165957446808511,0.19620253164557,0.10958904109589,0.157446808510638,0.291139240506329,0.191780821917808,0.293617021276596,0.322784810126582,0.506849315068493,0.374468085106383,0.19620253164557,0.26027397260274
13,18,Euler,0.246808510638298,0.259493670886076,0.26027397260274,0.178723404255319,0.20253164556962,0.178082191780822,0.259574468085106,0.348101265822785,0.205479452054795,0.34468085106383,0.354430379746835,0.534246575342466,0.348936170212766,0.246835443037975,0.328767123287671
14,18,Euler,0.229787234042553,0.259493670886076,0.273972602739726,0.208510638297872,0.253164556962025,0.191780821917808,0.268085106382979,0.386075949367089,0.219178082191781,0.353191489361702,0.443037974683544,0.438356164383562,0.438297872340426,0.278481012658228,0.315068493150685
15,18,Euler,0.246808510638298,0.272151898734177,0.273972602739726,0.170212765957447,0.189873417721519,0.136986301369863,0.187234042553191,0.316455696202532,0.178082191780822,0.280851063829787,0.386075949367089,0.465753424657534,0.34468085106383,0.215189873417722,0.397260273972603
16,18,Euler,0.204255319148936,0.20253164556962,0.287671232876712,0.2,0.234177215189873,0.178082191780822,0.225531914893617,0.227848101265823,0.164383561643836,0.259574468085106,0.411392405063291,0.410958904109589,0.306382978723404,0.278481012658228,0.328767123287671
17,18,Euler,0.153191489361702,0.20253164556962,0.246575342465753,0.280851063829787,0.208860759493671,0.205479452054795,0.204255319148936,0.20253164556962,0.219178082191781,0.234042553191489,0.316455696202532,0.36986301369863,0.314893617021277,0.227848101265823,0.246575342465753
18,18,Euler,0.174468085106383,0.240506329113924,0.232876712328767,0.251063829787234,0.227848101265823,0.205479452054795,0.182978723404255,0.19620253164557,0.191780821917808,0.251063829787234,0.30379746835443,0.356164383561644,0.34468085106383,0.246835443037975,0.273972602739726
19,18,Euler,0.204255319148936,0.259493670886076,0.205479452054795,0.234042553191489,0.234177215189873,0.164383561643836,0.165957446808511,0.158227848101266,0.136986301369863,0.302127659574468,0.322784810126582,0.438356164383562,0.387234042553191,0.259493670886076,0.356164383561644
20,18,Euler,0.123404255319149,0.151898734177215,0.136986301369863,0.136170212765957,0.126582278481013,0.136986301369863,0.123404255319149,0.0886075949367089,0.0547945205479452,0.238297872340426,0.208860759493671,0.356164383561644,0.336170212765957,0.164556962025316,0.164383561643836
21,18,Euler,0.161702127659574,0.0886075949367089,0.123287671232877,0.14468085106383,0.0822784810126582,0.10958904109589,0.0851063829787234,0.0632911392405063,0.0684931506849315,0.217021276595745,0.19620253164557,0.383561643835616,0.28936170212766,0.139240506329114,0.191780821917808
22,18,Euler,0.0851063829787234,0.0822784810126582,0.10958904109589,0.127659574468085,0.0949367088607595,0.136986301369863,0.0340425531914894,0.0443037974683544,0.0547945205479452,0.136170212765957,0.158227848101266,0.36986301369863,0.234042553191489,0.0886075949367089,0.164383561643836
23,18,Euler,0.051063829787234,0.0379746835443038,0.0547945205479452,0.0595744680851064,0.0506329113924051,0.0547945205479452,0.0127659574468085,0.0126582278481013,0.0273972602739726,0.0808510638297872,0.107594936708861,0.26027397260274,0.127659574468085,0.0506329113924051,0.0547945205479452
24,18,Euler,0.0382978723404255,0.0379746835443038,0.0547945205479452,0.0680851063829787,0.0443037974683544,0.0410958904109589,0.00425531914893617,0.0126582278481013,0.0273972602739726,0.0680851063829787,0.0759493670886076,0.205479452054795,0.127659574468085,0.0316455696202532,0.0547945205479452
6,19,Euler,0.20404984423676,0.213720316622691,0.204419889502762,0.124610591900312,0.163588390501319,0.0662983425414365,0.161993769470405,0.189973614775726,0.132596685082873,0.305295950155763,0.343007915567282,0.392265193370166,0.412772585669782,0.171503957783641,0.342541436464088
7,19,Euler,0.344236760124611,0.350923482849604,0.359116022099448,0.250778816199377,0.298153034300792,0.154696132596685,0.330218068535826,0.372031662269129,0.270718232044199,0.451713395638629,0.488126649076517,0.552486187845304,0.540498442367601,0.29287598944591,0.49171270718232
8,19,Euler,0.322429906542056,0.387862796833773,0.353591160220994,0.275700934579439,0.345646437994723,0.215469613259669,0.372274143302181,0.393139841688654,0.287292817679558,0.482866043613707,0.509234828496042,0.607734806629834,0.554517133956386,0.303430079155673,0.50828729281768
9,19,Euler,0.372274143302181,0.387862796833773,0.397790055248619,0.333333333333333,0.348284960422164,0.303867403314917,0.376947040498442,0.448548812664908,0.30939226519337,0.484423676012461,0.530343007915567,0.640883977900553,0.595015576323987,0.390501319261214,0.497237569060773
10,19,Euler,0.356697819314642,0.385224274406332,0.30939226519337,0.264797507788162,0.306068601583113,0.265193370165746,0.289719626168224,0.327176781002639,0.165745856353591,0.41588785046729,0.493403693931398,0.569060773480663,0.517133956386293,0.308707124010554,0.464088397790055
11,19,Euler,0.35202492211838,0.398416886543536,0.303867403314917,0.292834890965732,0.353562005277045,0.276243093922652,0.300623052959502,0.324538258575198,0.243093922651934,0.376947040498442,0.432717678100264,0.43646408839779,0.481308411214953,0.356200527704486,0.38121546961326
12,19,Euler,0.289719626168224,0.282321899736148,0.287292817679558,0.283489096573209,0.316622691292876,0.298342541436464,0.257009345794392,0.300791556728232,0.25414364640884,0.322429906542056,0.350923482849604,0.453038674033149,0.426791277258567,0.266490765171504,0.325966850828729
13,19,Euler,0.294392523364486,0.282321899736148,0.270718232044199,0.285046728971963,0.287598944591029,0.287292817679558,0.283489096573209,0.295514511873351,0.209944751381215,0.367601246105919,0.364116094986807,0.453038674033149,0.47196261682243,0.29023746701847,0.364640883977901
14,19,Euler,0.257009345794392,0.258575197889182,0.237569060773481,0.255451713395639,0.263852242744063,0.243093922651934,0.21183800623053,0.25065963060686,0.143646408839779,0.423676012461059,0.382585751978892,0.480662983425414,0.5,0.274406332453826,0.348066298342541
15,19,Euler,0.208722741433022,0.200527704485488,0.198895027624309,0.185358255451713,0.182058047493404,0.171270718232044,0.157320872274143,0.155672823218997,0.104972375690608,0.369158878504673,0.311345646437995,0.397790055248619,0.461059190031153,0.224274406332454,0.270718232044199
16,19,Euler,0.196261682242991,0.184696569920844,0.209944751381215,0.183800623052959,0.195250659630607,0.143646408839779,0.118380062305296,0.12401055408971,0.0662983425414365,0.347352024922118,0.311345646437995,0.38121546961326,0.419003115264797,0.187335092348285,0.259668508287293
17,19,Euler,0.135514018691589,0.118733509234828,0.154696132596685,0.144859813084112,0.168865435356201,0.104972375690608,0.0809968847352025,0.0686015831134565,0.0497237569060773,0.246105919003115,0.242744063324538,0.220994475138122,0.328660436137072,0.12401055408971,0.138121546961326
18,19,Euler,0.155763239875389,0.168865435356201,0.138121546961326,0.161993769470405,0.182058047493404,0.176795580110497,0.0950155763239875,0.0844327176781003,0.0607734806629834,0.2398753894081,0.216358839050132,0.232044198895028,0.283489096573209,0.137203166226913,0.193370165745856
19,19,Euler,0.14018691588785,0.113456464379947,0.143646408839779,0.157320872274143,0.129287598944591,0.154696132596685,0.0638629283489097,0.0606860158311346,0.0662983425414365,0.188473520249221,0.20844327176781,0.232044198895028,0.257009345794392,0.12664907651715,0.149171270718232
20,19,Euler,0.0747663551401869,0.0659630606860158,0.0939226519337017,0.0685358255451713,0.0870712401055409,0.0662983425414365,0.0202492211838006,0.0316622691292876,0.0110497237569061,0.104361370716511,0.108179419525066,0.138121546961326,0.172897196261682,0.050131926121372,0.0939226519337017
21,19,Euler,0.0794392523364486,0.0580474934036939,0.0718232044198895,0.0809968847352025,0.0817941952506596,0.0662983425414365,0.0186915887850467,0.0237467018469657,0.0110497237569061,0.0872274143302181,0.110817941952507,0.110497237569061,0.182242990654206,0.0580474934036939,0.0552486187845304
22,19,Euler,0.0654205607476635,0.0527704485488127,0.0718232044198895,0.0716510903426791,0.0686015831134565,0.0828729281767956,0.00778816199376947,0.0158311345646438,0.0165745856353591,0.0934579439252336,0.105540897097625,0.121546961325967,0.158878504672897,0.0422163588390501,0.0773480662983425
13,20,Xena,0.0329474621549421,0.0264900662251656,0.0101010101010101,0.031166518254675,0.0264900662251656,0.0336700336700337,0.0133570792520036,0.0198675496688742,0.0269360269360269,0.0160284951024043,0.0154525386313466,0.0202020202020202,0.0178094390026714,0.0198675496688742,0.0235690235690236
14,20,Xena,0.136242208370436,0.141280353200883,0.124579124579125,0.136242208370436,0.147902869757174,0.158249158249158,0.0926090828138914,0.134657836644592,0.0909090909090909,0.0739091718610864,0.1280353200883,0.124579124579125,0.105075690115761,0.11037527593819,0.0942760942760943
15,20,Xena,0.173642030276046,0.185430463576159,0.178451178451178,0.182546749777382,0.19205298013245,0.171717171717172,0.111308993766696,0.145695364238411,0.151515151515152,0.0979519145146928,0.1280353200883,0.161616161616162,0.119323241317898,0.152317880794702,0.151515151515152
16,20,Xena,0.28673196794301,0.2560706401766,0.292929292929293,0.320569902048085,0.317880794701987,0.343434343434343,0.203918076580588,0.278145695364238,0.245791245791246,0.178984861976848,0.227373068432671,0.282828282828283,0.227960819234194,0.242825607064018,0.272727272727273
17,20,Xena,0.294746215494212,0.298013245033113,0.306397306397306,0.325912733748887,0.320088300220751,0.343434343434343,0.230632235084595,0.300220750551876,0.255892255892256,0.206589492430988,0.267108167770419,0.296296296296296,0.216384683882458,0.242825607064018,0.265993265993266
18,20,Xena,0.219056099732858,0.216335540838852,0.215488215488215,0.203918076580588,0.196467991169978,0.225589225589226,0.125556544968833,0.143487858719647,0.168350168350168,0.114870881567231,0.154525386313466,0.138047138047138,0.131789848619768,0.15673289183223,0.134680134680135
19,20,Xena,0.244879786286732,0.23841059602649,0.239057239057239,0.233303650934996,0.209713024282561,0.259259259259259,0.152270703472841,0.154525386313466,0.171717171717172,0.114870881567231,0.200883002207506,0.141414141414141,0.163846838824577,0.17439293598234,0.158249158249158
20,20,Xena,0.254674977738201,0.233995584988962,0.276094276094276,0.251113089937667,0.225165562913907,0.239057239057239,0.159394479073909,0.152317880794702,0.171717171717172,0.130899376669635,0.23841059602649,0.148148148148148,0.180765805877115,0.203090507726269,0.198653198653199
21,20,Xena,0.212822796081923,0.205298013245033,0.235690235690236,0.222617987533393,0.187637969094923,0.195286195286195,0.138023152270703,0.15673289183223,0.151515151515152,0.0970614425645592,0.187637969094923,0.151515151515152,0.148708815672306,0.158940397350993,0.168350168350168
22,20,Xena,0.18699910952805,0.178807947019868,0.168350168350168,0.215494211932324,0.183222958057395,0.171717171717172,0.117542297417631,0.154525386313466,0.131313131313131,0.0872662511130899,0.189845474613687,0.134680134680135,0.136242208370436,0.114790286975717,0.138047138047138
23,20,Xena,0.183437221727516,0.147902869757174,0.188552188552189,0.21193232413179,0.198675496688742,0.198653198653199,0.0970614425645592,0.143487858719647,0.138047138047138,0.0837043633125557,0.176600441501104,0.141414141414141,0.120213713268032,0.121412803532009,0.138047138047138
24,20,Xena,0.152270703472841,0.145695364238411,0.151515151515152,0.187889581478183,0.194260485651214,0.164983164983165,0.0890471950133571,0.11037527593819,0.104377104377104,0.0765805877114871,0.130242825607064,0.0909090909090909,0.102404274265361,0.0927152317880795,0.0976430976430976
6,21,Xena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,Xena,0.0175219023779725,0.0136612021857923,0.005,0.0112640801001252,0.0136612021857923,0.015,0.0150187734668335,0.00273224043715847,0.01,0.00500625782227785,0.00546448087431694,0.005,0.00375469336670839,0.0163934426229508,0.005
8,21,Xena,0.11639549436796,0.101092896174863,0.09,0.121401752190238,0.114754098360656,0.11,0.0851063829787234,0.0792349726775956,0.055,0.0826032540675845,0.0846994535519126,0.09,0.0738423028785982,0.0546448087431694,0.07
9,21,Xena,0.291614518147685,0.245901639344262,0.285,0.267834793491865,0.273224043715847,0.28,0.254067584480601,0.234972677595628,0.25,0.222778473091364,0.262295081967213,0.25,0.241551939924906,0.193989071038251,0.265
10,21,Xena,0.305381727158949,0.292349726775956,0.375,0.315394242803504,0.325136612021858,0.365,0.239048811013767,0.286885245901639,0.23,0.249061326658323,0.284153005464481,0.275,0.261576971214018,0.23224043715847,0.26
11,21,Xena,0.376720901126408,0.371584699453552,0.4,0.34918648310388,0.360655737704918,0.355,0.285356695869837,0.319672131147541,0.255,0.230287859824781,0.314207650273224,0.325,0.290362953692115,0.295081967213115,0.325
12,21,Xena,0.364205256570713,0.33879781420765,0.375,0.396745932415519,0.412568306010929,0.36,0.295369211514393,0.349726775956284,0.315,0.276595744680851,0.284153005464481,0.305,0.266583229036295,0.262295081967213,0.35
13,21,Xena,0.380475594493116,0.371584699453552,0.44,0.423028785982478,0.426229508196721,0.365,0.332916145181477,0.316939890710383,0.33,0.287859824780976,0.306010928961749,0.34,0.306633291614518,0.330601092896175,0.36
14,21,Xena,0.296620775969962,0.292349726775956,0.335,0.310387984981227,0.270491803278689,0.27,0.23153942428035,0.191256830601093,0.25,0.188986232790989,0.234972677595628,0.27,0.221526908635795,0.265027322404372,0.25
15,21,Xena,0.291614518147685,0.289617486338798,0.275,0.292866082603254,0.278688524590164,0.285,0.21026282853567,0.120218579234973,0.215,0.175219023779725,0.237704918032787,0.29,0.222778473091364,0.245901639344262,0.25
16,21,Xena,0.295369211514393,0.281420765027322,0.305,0.264080100125156,0.237704918032787,0.28,0.166458072590738,0.122950819672131,0.215,0.153942428035044,0.185792349726776,0.255,0.183979974968711,0.213114754098361,0.23
17,21,Xena,0.227784730913642,0.215846994535519,0.215,0.206508135168961,0.213114754098361,0.22,0.110137672090113,0.12568306010929,0.155,0.111389236545682,0.16120218579235,0.21,0.126408010012516,0.172131147540984,0.185
18,21,Xena,0.122653316645807,0.112021857923497,0.13,0.125156445556946,0.12568306010929,0.1,0.0675844806007509,0.0765027322404372,0.08,0.0550688360450563,0.092896174863388,0.125,0.0663329161451815,0.0683060109289618,0.09
19,21,Xena,0.11639549436796,0.103825136612022,0.14,0.132665832290363,0.136612021857924,0.135,0.0763454317897372,0.0792349726775956,0.085,0.0575719649561952,0.122950819672131,0.14,0.0738423028785982,0.101092896174863,0.085
20,21,Xena,0.113892365456821,0.0901639344262295,0.13,0.112640801001252,0.12568306010929,0.125,0.0725907384230288,0.0765027322404372,0.095,0.0500625782227785,0.0983606557377049,0.14,0.0600750938673342,0.0655737704918033,0.115
21,21,Xena,0.100125156445557,0.0655737704918033,0.105,0.0876095118898623,0.092896174863388,0.095,0.0425531914893617,0.0710382513661202,0.06,0.0375469336670839,0.0819672131147541,0.11,0.0438047559449312,0.0628415300546448,0.085
22,21,Xena,0.081351689612015,0.0546448087431694,0.1,0.0775969962453066,0.0983606557377049,0.085,0.0387984981226533,0.0601092896174863,0.06,0.0237797246558198,0.0710382513661202,0.1,0.0375469336670839,0.0573770491803279,0.08
8,22,Xena,0.00100806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,22,Xena,0.0120967741935484,0.0136674259681093,0.00446428571428571,0.00504032258064516,0.0136674259681093,0.00892857142857143,0.0030241935483871,0.00683371298405467,0,0.00403225806451613,0.00455580865603645,0.00892857142857143,0.00201612903225806,0,0.00446428571428571
10,22,Xena,0.0534274193548387,0.0364464692482916,0.0625,0.0443548387096774,0.041002277904328,0.0892857142857143,0.030241935483871,0.0592255125284738,0.0357142857142857,0.0211693548387097,0.0273348519362187,0.0669642857142857,0.0272177419354839,0.0136674259681093,0.0491071428571429
11,22,Xena,0.203629032258065,0.184510250569476,0.214285714285714,0.185483870967742,0.189066059225513,0.236607142857143,0.172379032258065,0.150341685649203,0.138392857142857,0.123991935483871,0.143507972665148,0.214285714285714,0.158266129032258,0.129840546697039,0.160714285714286
12,22,Xena,0.248991935483871,0.230068337129841,0.214285714285714,0.233870967741935,0.234624145785877,0.214285714285714,0.179435483870968,0.193621867881549,0.169642857142857,0.148185483870968,0.223234624145786,0.258928571428571,0.184475806451613,0.170842824601367,0.263392857142857
13,22,Xena,0.278225806451613,0.250569476082005,0.263392857142857,0.236895161290323,0.236902050113895,0.245535714285714,0.182459677419355,0.20501138952164,0.183035714285714,0.151209677419355,0.207289293849658,0.254464285714286,0.196572580645161,0.232346241457859,0.258928571428571
14,22,Xena,0.231854838709677,0.214123006833713,0.227678571428571,0.229838709677419,0.273348519362187,0.232142857142857,0.171370967741935,0.184510250569476,0.125,0.128024193548387,0.132118451025057,0.169642857142857,0.154233870967742,0.214123006833713,0.241071428571429
15,22,Xena,0.287298387096774,0.296127562642369,0.28125,0.285282258064516,0.323462414578588,0.272321428571429,0.227822580645161,0.252847380410023,0.165178571428571,0.198588709677419,0.218678815489749,0.254464285714286,0.193548387096774,0.26879271070615,0.272321428571429
16,22,Xena,0.33366935483871,0.328018223234624,0.34375,0.306451612903226,0.364464692482916,0.285714285714286,0.26008064516129,0.241457858769932,0.209821428571429,0.219758064516129,0.261958997722096,0.334821428571429,0.231854838709677,0.318906605922551,0.325892857142857
17,22,Xena,0.3125,0.321184510250569,0.34375,0.310483870967742,0.343963553530752,0.303571428571429,0.245967741935484,0.232346241457859,0.21875,0.212701612903226,0.214123006833713,0.263392857142857,0.224798387096774,0.296127562642369,0.299107142857143
18,22,Xena,0.20866935483871,0.220956719817768,0.214285714285714,0.196572580645161,0.241457858769932,0.214285714285714,0.145161290322581,0.136674259681093,0.138392857142857,0.119959677419355,0.150341685649203,0.209821428571429,0.134072580645161,0.193621867881549,0.1875
19,22,Xena,0.20866935483871,0.24373576309795,0.236607142857143,0.213709677419355,0.223234624145786,0.21875,0.168346774193548,0.175398633257403,0.174107142857143,0.127016129032258,0.164009111617312,0.223214285714286,0.138104838709677,0.177676537585421,0.254464285714286
20,22,Xena,0.196572580645161,0.198177676537585,0.232142857142857,0.178427419354839,0.232346241457859,0.241071428571429,0.143145161290323,0.157175398633257,0.138392857142857,0.11491935483871,0.129840546697039,0.241071428571429,0.127016129032258,0.175398633257403,0.205357142857143
21,22,Xena,0.167338709677419,0.182232346241458,0.205357142857143,0.161290322580645,0.168564920273349,0.209821428571429,0.094758064516129,0.129840546697039,0.125,0.0866935483870968,0.107061503416856,0.196428571428571,0.09375,0.118451025056948,0.223214285714286
22,22,Xena,0.149193548387097,0.16628701594533,0.191964285714286,0.151209677419355,0.154897494305239,0.214285714285714,0.0856854838709677,0.136674259681093,0.125,0.0887096774193548,0.107061503416856,0.209821428571429,0.0897177419354839,0.118451025056948,0.227678571428571
23,22,Xena,0.16633064516129,0.17995444191344,0.183035714285714,0.171370967741935,0.16628701594533,0.205357142857143,0.100806451612903,0.136674259681093,0.102678571428571,0.0907258064516129,0.123006833712984,0.1875,0.092741935483871,0.143507972665148,0.191964285714286
24,22,Xena,0.117943548387097,0.14123006833713,0.160714285714286,0.133064516129032,0.129840546697039,0.165178571428571,0.0846774193548387,0.113895216400911,0.116071428571429,0.0675403225806452,0.107061503416856,0.174107142857143,0.0776209677419355,0.129840546697039,0.165178571428571
12,23,Xena,0.0120048019207683,0.010443864229765,0.00561797752808989,0.0120048019207683,0.0130548302872063,0.00561797752808989,0.00720288115246098,0.0130548302872063,0,0.00240096038415366,0.010443864229765,0,0.00240096038415366,0,0.0112359550561798
13,23,Xena,0.0720288115246098,0.0731070496083551,0.0617977528089888,0.0648259303721489,0.0548302872062663,0.0730337078651685,0.0660264105642257,0.0704960835509138,0.0337078651685393,0.0384153661464586,0.0443864229765013,0.0955056179775281,0.0348139255702281,0.0287206266318538,0.0786516853932584
14,23,Xena,0.123649459783914,0.130548302872063,0.112359550561798,0.153661464585834,0.0966057441253264,0.129213483146067,0.120048019207683,0.114882506527415,0.117977528089888,0.0888355342136855,0.12532637075718,0.129213483146067,0.102040816326531,0.0757180156657963,0.140449438202247
15,23,Xena,0.207683073229292,0.164490861618799,0.157303370786517,0.17406962785114,0.16710182767624,0.179775280898876,0.123649459783914,0.161879895561358,0.134831460674157,0.12484993997599,0.151436031331593,0.157303370786517,0.14405762304922,0.140992167101828,0.129213483146067
16,23,Xena,0.240096038415366,0.216710182767624,0.179775280898876,0.254501800720288,0.201044386422977,0.230337078651685,0.176470588235294,0.198433420365535,0.179775280898876,0.138055222088836,0.169712793733681,0.174157303370787,0.194477791116447,0.195822454308094,0.129213483146067
17,23,Xena,0.226890756302521,0.255874673629243,0.247191011235955,0.271308523409364,0.221932114882507,0.258426966292135,0.217286914765906,0.214099216710183,0.157303370786517,0.156062424969988,0.206266318537859,0.168539325842697,0.207683073229292,0.211488250652742,0.140449438202247
18,23,Xena,0.213685474189676,0.198433420365535,0.174157303370787,0.223289315726291,0.206266318537859,0.269662921348315,0.186074429771909,0.161879895561358,0.191011235955056,0.130852340936375,0.148825065274151,0.129213483146067,0.182472989195678,0.18798955613577,0.174157303370787
19,23,Xena,0.255702280912365,0.263707571801567,0.174157303370787,0.262905162064826,0.237597911227154,0.275280898876405,0.202881152460984,0.161879895561358,0.179775280898876,0.156062424969988,0.219321148825065,0.168539325842697,0.207683073229292,0.237597911227154,0.202247191011236
20,23,Xena,0.324129651860744,0.344647519582245,0.252808988764045,0.301320528211285,0.31331592689295,0.376404494382022,0.250900360144058,0.2088772845953,0.179775280898876,0.198079231692677,0.279373368146214,0.235955056179775,0.256902761104442,0.295039164490862,0.252808988764045
21,23,Xena,0.308523409363746,0.318537859007833,0.280898876404494,0.316926770708283,0.310704960835509,0.325842696629214,0.220888355342137,0.174934725848564,0.196629213483146,0.190876350540216,0.261096605744125,0.235955056179775,0.24609843937575,0.279373368146214,0.235955056179775
22,23,Xena,0.252100840336134,0.248041775456919,0.224719101123595,0.223289315726291,0.268929503916449,0.303370786516854,0.175270108043217,0.16710182767624,0.129213483146067,0.118847539015606,0.206266318537859,0.191011235955056,0.171668667466987,0.216710182767624,0.219101123595506
23,23,Xena,0.207683073229292,0.221932114882507,0.157303370786517,0.21608643457383,0.245430809399478,0.258426966292135,0.168067226890756,0.177545691906005,0.123595505617978,0.092436974789916,0.174934725848564,0.157303370786517,0.150060024009604,0.177545691906005,0.196629213483146
24,23,Xena,0.17046818727491,0.180156657963446,0.134831460674157,0.184873949579832,0.234986945169713,0.202247191011236,0.132052821128451,0.148825065274151,0.106741573033708,0.078031212484994,0.154046997389034,0.140449438202247,0.139255702280912,0.16710182767624,0.207865168539326
12,24,Xena,0.0022883295194508,0,0,0.0011441647597254,0,0,0,0,0,0,0,0,0.0011441647597254,0.002710027100271,0.00429184549356223
13,24,Xena,0.011441647597254,0,0,0.0091533180778032,0.00813008130081301,0,0.0022883295194508,0.002710027100271,0.00429184549356223,0,0.002710027100271,0.00429184549356223,0.0011441647597254,0.00542005420054201,0.0128755364806867
14,24,Xena,0.0320366132723112,0.024390243902439,0.00858369098712446,0.0354691075514874,0.035230352303523,0.0386266094420601,0.0148741418764302,0.035230352303523,0.0214592274678112,0.011441647597254,0.035230352303523,0.0171673819742489,0.022883295194508,0.02710027100271,0.00858369098712446
15,24,Xena,0.19908466819222,0.186991869918699,0.175965665236052,0.138443935926773,0.170731707317073,0.210300429184549,0.110983981693364,0.149051490514905,0.141630901287554,0.0652173913043478,0.157181571815718,0.111587982832618,0.1441647597254,0.127371273712737,0.150214592274678
16,24,Xena,0.327231121281465,0.314363143631436,0.223175965665236,0.250572082379863,0.252032520325203,0.261802575107296,0.194508009153318,0.219512195121951,0.227467811158798,0.160183066361556,0.257452574525745,0.274678111587983,0.208237986270023,0.195121951219512,0.261802575107296
17,24,Xena,0.314645308924485,0.314363143631436,0.283261802575107,0.247139588100687,0.235772357723577,0.274678111587983,0.181922196796339,0.219512195121951,0.218884120171674,0.148741418764302,0.24390243902439,0.266094420600858,0.172768878718535,0.176151761517615,0.240343347639485
18,24,Xena,0.259725400457666,0.224932249322493,0.261802575107296,0.21395881006865,0.159891598915989,0.201716738197425,0.117848970251716,0.16260162601626,0.158798283261803,0.0881006864988558,0.168021680216802,0.201716738197425,0.122425629290618,0.132791327913279,0.188841201716738
19,24,Xena,0.295194508009153,0.281842818428184,0.270386266094421,0.239130434782609,0.222222222222222,0.248927038626609,0.143020594965675,0.186991869918699,0.158798283261803,0.115560640732265,0.170731707317073,0.197424892703863,0.131578947368421,0.165311653116531,0.206008583690987
20,24,Xena,0.218535469107551,0.257452574525745,0.244635193133047,0.196796338672769,0.186991869918699,0.236051502145923,0.130434782608696,0.170731707317073,0.188841201716738,0.130434782608696,0.197831978319783,0.188841201716738,0.148741418764302,0.16260162601626,0.218884120171674
21,24,Xena,0.203661327231121,0.224932249322493,0.248927038626609,0.189931350114416,0.157181571815718,0.231759656652361,0.102974828375286,0.165311653116531,0.15450643776824,0.107551487414188,0.181571815718157,0.184549356223176,0.127002288329519,0.143631436314363,0.171673819742489
22,24,Xena,0.207093821510297,0.214092140921409,0.227467811158798,0.170480549199085,0.170731707317073,0.218884120171674,0.107551487414188,0.154471544715447,0.150214592274678,0.106407322654462,0.170731707317073,0.163090128755365,0.135011441647597,0.157181571815718,0.158798283261803
23,24,Xena,0.179633867276888,0.18970189701897,0.1931330472103,0.164759725400458,0.146341463414634,0.206008583690987,0.0995423340961098,0.151761517615176,0.137339055793991,0.0949656750572082,0.176151761517615,0.163090128755365,0.120137299771167,0.130081300813008,0.145922746781116
24,24,Xena,0.154462242562929,0.143631436314363,0.120171673819742,0.145308924485126,0.121951219512195,0.158798283261803,0.0732265446224256,0.0948509485094851,0.124463519313305,0.0732265446224256,0.124661246612466,0.133047210300429,0.0949656750572082,0.13550135501355,0.120171673819742
10,25,Xena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,25,Xena,0.00350262697022767,0.004,0.0127388535031847,0.00175131348511384,0.012,0.00636942675159236,0,0,0,0.00350262697022767,0.004,0.00636942675159236,0.00175131348511384,0,0.00636942675159236
